x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,594.0122814077453,1.8889799061686972,50.463356116813706,1.0,543.1926911234357,4.813824193981318,75.0,1.0,480.0434562381803,1.9480989420998653,58.773891379496064,1.0
1,0,596.1433507107971,1.3897811241254592,36.37739780592215,0.92,0.0,0.0,0.0,0.0,478.82580808735656,5.746515296252878,65.0,1.0
2,0,590.9686303151943,1.4304391447469005,50.194346557518145,1.0,536.0543480019932,1.8351564709275778,66.17059864082154,1.0,477.92205008469193,1.3646314268244883,55.67959034891767,1.0
3,0,597.078210159054,0.8852924440486557,67.68277115504826,1.0,538.9841437419677,1.4245361176544695,69.68297522045205,1.0,475.68378417400487,1.5547880756285906,39.137148512989555,1.0
4,0,594.281627150564,1.8170980138692054,62.531452289230714,0.12,539.4471022339436,1.1831107823771214,56.81526487575999,0.82,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0,534.12353246822,1.6589393394805454,74.26501173421245,1.0,474.9803651544954,1.6794599713777567,41.24396052743528,1.0
6,0,0.0,0.0,0.0,0.0,545.0111222689277,2.415305840920239,68.70099440733286,1.0,0.0,0.0,0.0,0.0
7,0,601.814171271732,1.031251697460054,66.49776682608059,1.0,0.0,0.0,0.0,0.0,476.1121779239573,0.769405460877692,32.77763910183177,1.0
8,0,0.0,0.0,0.0,0.0,534.6311234838962,3.5914636350829103,73.95942924156503,0.8,480.8873516191267,4.4907960629229144,49.10383813712166,1.0
9,0,597.6520140226564,1.6146945578348917,68.88005685395758,1.0,538.870809315974,1.2834279859733126,75.0,1.0,474.0412403931638,0.7692620817079268,65.0,1.0
10,0,593.9984444651732,0.836403345169274,68.82454357899744,1.0,535.7554004920811,3.4783431668941165,73.54839672495771,1.0,487.00857750935194,3.4665907994185536,48.172244729597246,1.0
11,0,598.14305081069,0.9867807012839678,57.7204127450941,1.0,536.2390975739415,2.3680419383913103,72.11591491864795,1.0,473.66442441915626,3.081603302730242,64.99430911539777,1.0
12,0,598.781102006526,2.0832618528019426,50.2530545916063,1.0,536.2633944886284,4.089192628830843,67.00928928048197,1.0,476.9505046890224,2.047139007888285,62.944666940163984,1.0
13,0,0.0,0.0,0.0,0.0,537.2740871043076,0.773137349205746,75.0,0.72,483.7021464237098,1.3439403209171736,47.9293263087753,1.0
14,0,0.0,0.0,0.0,0.0,537.8557918032883,3.364283594442381,72.41897964883388,1.0,487.4133817559084,2.836882777265551,34.39856274461443,1.0
15,0,601.7077444965279,1.3433504104025604,59.95685100643364,1.0,541.0983695175437,1.1102242790981545,64.6755372045833,1.0,480.42503049500897,0.9615441247082561,32.42050035794601,1.0
16,0,596.8061337435937,2.3004797049520036,63.31966267942156,1.0,542.2396573659698,2.7984199863554626,66.44562079338971,1.0,479.4980650691888,0.7345756010693875,57.592734891321506,1.0
17,0,597.9107141855953,3.2100592979962395,69.45169197870892,1.0,538.2842939436716,0.7097150902036714,67.25349780558504,0.44,481.46671579523303,1.0143706397844328,65.0,0.84
18,0,597.6633228818401,0.7016329464730197,55.81308099398001,1.0,540.3828999170084,1.3529786934399743,51.567538704750994,1.0,0.0,0.0,0.0,0.0
19,0,0.0,0.0,0.0,0.0,534.5674794400848,1.790096323899982,69.23059704055727,1.0,473.5413115990602,4.511971513288658,65.0,1.0
20,0,602.0265443286178,2.419774488158986,52.45636528278641,1.0,537.8709278575268,3.33120261813125,75.0,1.0,472.60834783552076,3.6177777161834137,61.17428972777337,1.0
21,0,594.5734936185484,1.0208375983404279,48.49915515643492,1.0,538.0653152688337,2.266807466572846,75.0,1.0,476.52387329582626,2.1306704889570995,60.17479901126177,1.0
22,0,599.6050678135005,1.034325056642696,75.0,1.0,0.0,0.0,0.0,0.0,480.53371642657464,1.0487155719243544,52.173087331750416,1.0
23,0,0.0,0.0,0.0,0.0,538.7275262328887,1.3977786217167643,61.600572629813904,1.0,482.41601546055415,1.5075571643043613,48.544851765621665,1.0
24,0,595.5424355193228,0.6751252691641189,61.39491507449472,1.0,0.0,0.0,0.0,0.0,473.4636504748444,4.134433323798609,58.333844902808835,1.0
25,0,0.0,0.0,0.0,0.0,537.8381622230868,2.9218158161830816,60.54809278724868,1.0,473.2746023223566,4.981266710754777,61.69323824356897,1.0
26,0,599.7935939509741,0.9864219528441645,75.0,1.0,0.0,0.0,0.0,0.0,478.257689676368,1.2846469130317455,51.57118784128513,1.0
27,0,0.0,0.0,0.0,0.0,542.103610954642,1.5325914183727967,53.46342411792341,1.0,0.0,0.0,0.0,0.0
28,0,595.5260154989913,1.7371948497359726,70.73626608814203,0.96,547.3021591159941,1.2074999803546578,68.0703686176474,0.34,481.2644651043694,1.7501234219170034,63.96660090751077,1.0
29,0,604.0311147483685,1.4571154193398241,63.288426998648546,1.0,537.5634317089005,0.3901472678585871,71.52548367536109,1.0,0.0,0.0,0.0,0.0
0,1,592.1018787357602,2.0755844277458824,61.39301628736853,1.0,540.208076467327,1.9009342302074672,74.23427584838132,1.0,0.0,0.0,0.0,0.0
1,1,600.423079896673,1.8450427311918736,64.15708060978785,1.0,0.0,0.0,0.0,0.0,473.0161277215346,3.3123030931006654,61.424931197555225,1.0
2,1,602.1771423028956,2.9627256203134373,69.98681363463305,1.0,539.0878335289452,0.9447399367996833,64.74827869971598,1.0,477.4417599885575,2.4217059873859146,53.23587596027714,1.0
3,1,593.7486964298986,0.41743602923695455,69.19708216440345,0.88,535.5718797817419,0.48635069350205246,64.45953938593993,0.6,488.3822325705104,1.862488823556649,45.14634947290983,1.0
4,1,596.0208777713669,1.946320576714604,62.444616094864024,1.0,0.0,0.0,0.0,0.0,489.6179633866132,1.977360151818937,29.25629833336828,0.96
5,1,603.8222692503708,2.8664908903538593,67.75546252151986,1.0,0.0,0.0,0.0,0.0,475.18363161704286,1.470977287347453,61.28579957454283,1.0
6,1,0.0,0.0,0.0,0.0,538.1630157263445,1.521742822836443,47.26117700402295,1.0,482.2978937197,4.364131770761157,65.0,1.0
7,1,605.0616803704534,1.701475821440424,56.490409889016036,1.0,540.8144788474397,0.49237325367028445,75.0,0.48,476.5157828642377,1.5218428489986804,52.03017720974782,1.0
8,1,597.4448847573666,0.8843195229624675,61.85290114699133,1.0,539.3076247946467,3.206077042263754,75.0,1.0,480.36693311317566,2.8373924810868956,53.004627239699396,1.0
9,1,592.4047817706987,2.0465016061691963,66.9643208565669,1.0,539.0093473357358,0.7378567093750746,75.0,1.0,478.44204562172195,1.137635152861406,54.26906848832106,1.0
