x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,603.3485792542962,3.36326649729006,72.44909223139759,1.0,539.5551417392153,2.8198452136803653,60.09877173156304,1.0,474.82212450582426,6.239828094084769,65.0,1.0
1,0,0.0,0.0,0.0,0.0,539.8651384950628,26.386944610355723,73.33437337882667,1.0,484.6278032299822,62.11568033730596,65.0,1.0
2,0,0.0,0.0,0.0,0.0,536.4044056351281,112.3971270236491,75.0,1.0,480.0179102624371,141.4392064050223,65.0,1.0
3,0,0.0,0.0,0.0,0.0,538.6544106246738,11.274560317627431,75.0,1.0,481.920759113738,19.638481726643086,65.0,1.0
4,0,0.0,0.0,0.0,0.0,538.4592628803389,8.986999136947713,54.8767206985971,1.0,488.74249555841266,14.274375973021744,62.018583130520476,1.0
5,0,599.1804116242608,2.4527026103196574,75.0,1.0,543.0210721497928,0.6656041605489526,54.19036447068379,0.66,0.0,0.0,0.0,0.0
6,0,602.8065050949709,1.6913264970009412,66.30653519929258,1.0,0.0,0.0,0.0,0.0,483.04665157513665,1.8130077925175356,34.32587214704545,1.0
7,0,601.2721104715241,0.7690230335900642,68.19654489913027,1.0,0.0,0.0,0.0,0.0,467.4181724963308,3.869094618398283,61.834221506929595,1.0
8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.79681723149184,2.614649585582911,47.438103958619806,1.0
9,0,598.7911257958386,1.7970926039479374,45.43623893497131,1.0,542.3780118238718,1.2716978433816828,74.31601396203173,1.0,0.0,0.0,0.0,0.0
10,0,600.5035419071735,1.0500420420620948,73.98462405979457,1.0,539.0851009537355,0.5034969059665609,62.20123873015717,0.34,472.18172598917414,2.8554461946926963,61.6828987671568,1.0
11,0,0.0,0.0,0.0,0.0,539.6436278876946,1.516345009062098,69.551433074329,0.72,484.0702933558805,2.715676884280664,58.51437437680946,1.0
12,0,600.0749698255138,1.2699343617436936,50.68896995109798,1.0,0.0,0.0,0.0,0.0,472.536998502419,2.0977896844994097,41.70785530648613,1.0
13,0,598.3569924322215,1.4477212907503854,58.898178616738356,1.0,539.6230152867753,1.389706129512675,67.20749086256787,1.0,478.88157118355247,2.4030219555524925,34.12035823784957,1.0
14,0,594.0898899638537,6.123976286378566,74.96235200547697,1.0,538.4428270317894,2.492483937739151,68.22935897686295,1.0,0.0,0.0,0.0,0.0
15,0,604.9521841797974,4.2655825079256315,75.0,1.0,540.2137428352266,0.9984339050380648,62.170590559139086,0.72,0.0,0.0,0.0,0.0
16,0,600.030984073198,1.673140204951196,41.50826320229263,1.0,544.2647919472827,2.7916842578641594,75.0,1.0,484.23007345241194,3.863918665839239,60.03913100180148,1.0
17,0,597.5410508066109,0.9542071297125236,75.0,1.0,0.0,0.0,0.0,0.0,479.2610969492423,1.5924912507615467,38.75261264705709,1.0
18,0,592.9694850926123,0.7728044724449182,72.04914462943344,0.96,0.0,0.0,0.0,0.0,479.8818848487198,2.4432923969635194,65.0,1.0
19,0,593.9041138637662,1.4045501336713306,40.3051800441517,1.0,543.180722492943,6.187831096422231,73.02365541838421,1.0,480.61866738090094,4.230558174459584,44.4365422920662,1.0
20,0,600.125156549605,2.765568628941939,68.33132396084888,1.0,541.0379244259897,0.3477657462583011,63.44578715825121,0.72,0.0,0.0,0.0,0.0
21,0,595.019367052684,0.2414883413276445,60.98661757084162,0.22,532.9812121832572,0.9025556121032969,75.0,1.0,479.72854726064804,3.346479077944838,45.243276319956806,1.0
22,0,594.7694661300087,1.7573702886329008,75.0,1.0,540.9633424049757,1.5944375350638518,67.03647646198986,1.0,0.0,0.0,0.0,0.0
23,0,606.9137478816167,2.510607582145244,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,596.3345356743378,3.3696152201463616,74.17829280984904,1.0,544.2630715406732,1.287434026762674,75.0,1.0,481.21006894200394,1.2122403428151918,52.93213608144525,1.0
25,0,600.1366455759435,1.7248686467591317,49.47725519417627,0.4,542.4129163184501,2.2179678736074484,55.437146890129725,1.0,485.77841749029056,0.9590732899318257,57.01164532898463,1.0
26,0,599.0238753969851,4.1019107567961495,59.639029643201255,1.0,543.8004671482865,0.43947464483709586,73.32317464166712,0.18,473.3964865104239,1.6012051478211313,54.1179477618702,1.0
