x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,604.1843954507259,14.44350650077307,53.03700852775575,1.0,539.8456852752207,9.496690251104956,75.0,0.34,478.0504028622284,71.15567950311497,65.0,1.0
1,0,597.5251386067182,1.6736177012306233,68.1910135257604,1.0,536.2927100563842,1.28864953508532,70.26923032716063,1.0,468.2112884940087,7.295015980467712,55.36827361277199,1.0
2,0,601.7046997556505,0.36632095791999736,70.81870300316935,1.0,0.0,0.0,0.0,0.0,474.8559073395109,0.5501564552719741,52.01825209286989,1.0
3,0,598.4342240892645,2.021336270502186,70.53631716973747,1.0,541.0949379856818,3.35847757808559,75.0,1.0,479.7572827085543,1.2502626602682634,58.36835035280704,1.0
4,0,598.5223203288905,0.6011830348537102,75.0,1.0,0.0,0.0,0.0,0.0,473.65063372230253,0.746639262241167,42.94104972195895,1.0
5,0,596.6432146685675,4.627555737813834,72.84741317124053,1.0,536.2821037675357,0.7646985787652407,75.0,0.72,0.0,0.0,0.0,0.0
6,0,602.9366122498275,2.4449424277549663,75.0,1.0,0.0,0.0,0.0,0.0,477.1943353610935,1.2451692365072522,42.162965429241225,1.0
7,0,603.4999464670802,1.5447273364242389,74.23990996737227,1.0,0.0,0.0,0.0,0.0,476.2723044809729,1.3503623588767177,49.223269551036246,1.0
8,0,595.6110357560815,0.9452347349897307,41.90620564445445,1.0,536.3507261325984,1.6848122090660753,58.54846823169899,1.0,473.6745658853623,1.2757777715156446,56.69629088369863,1.0
9,0,597.8733612014311,0.8143562413336272,43.454225289857966,1.0,541.9770580896794,3.137440501528662,75.0,1.0,479.378529037126,1.2507970162708857,63.645852963775326,1.0
10,0,600.9329431601117,6.045136480066755,74.06633000080748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,601.0544263088976,0.5318552679565789,43.72776003255491,1.0,542.3769168073903,1.3195406605507203,70.86314502012917,0.58,469.78654711435274,4.060551643034332,63.23625948196941,1.0
12,0,593.4532343364758,1.2728733205311988,35.06676357757295,1.0,540.7576406643788,1.1062905607880262,65.06858674448566,1.0,476.9038346668902,2.370124162297583,58.93865999776715,1.0
13,0,603.7518233552881,4.643236098598866,75.0,1.0,545.478333061197,1.3982580630811323,72.15786194041742,0.44,473.1543090215487,3.122628589425575,31.488671884785482,0.22
14,0,601.8448425078403,2.8744830124225444,69.49948944846253,1.0,539.1495285330866,1.3572453960512867,57.719295824625085,1.0,0.0,0.0,0.0,0.0
15,0,601.0752219614191,2.53772932305626,70.0085769126674,1.0,538.2236571223417,1.7086251014134186,62.043087721058356,1.0,474.58031439970904,4.29896257899936,45.42109272856958,1.0
16,0,597.958304844963,3.669724593596382,46.17409653943733,1.0,546.5886523519946,4.232323758701695,60.46836573338688,1.0,0.0,0.0,0.0,0.0
17,0,603.6167490824232,2.9469241338624705,61.18155420431214,1.0,0.0,0.0,0.0,0.0,482.5908268417289,1.048007222682639,42.93683830572428,0.62
18,0,597.8414785591093,0.46799378844362644,60.61388096265888,0.88,536.5969068859134,1.2447548976333025,64.63322834207696,1.0,481.7325939019709,3.9680323073202777,61.45411934187297,1.0
19,0,0.0,0.0,0.0,0.0,543.1435435914484,0.9737770553576169,53.98044418392542,1.0,475.4184827674952,2.2850619745501595,59.390008597255225,1.0
20,0,0.0,0.0,0.0,0.0,531.226412832007,0.4991226056969084,68.82813917720497,0.58,471.6464165964336,1.5892449112697014,61.475550400803584,1.0
21,0,603.4135988940491,2.936662274200975,74.32749730186615,1.0,534.8678507656073,0.9201963291499102,75.0,1.0,0.0,0.0,0.0,0.0
22,0,602.7084981637986,1.8280363349863304,70.05013924472831,1.0,0.0,0.0,0.0,0.0,474.5459845332456,1.1129697831211032,43.602918528385466,0.88
23,0,602.9154189686758,4.142783363221161,75.0,1.0,0.0,0.0,0.0,0.0,475.3431893610576,0.5373019748870038,46.150269670841546,0.4
24,0,593.9281946660792,0.41720513345951665,38.30095852073001,0.9,537.8513122639713,3.0252334851269094,59.38553633937569,1.0,480.1615253822371,1.6786105626611856,49.907002658596696,1.0
25,0,603.1556366514878,1.8956114628301672,75.0,1.0,541.4377621847822,0.5505016180865251,63.151532571530176,1.0,483.12888049368627,0.9870950341240895,40.16611571733893,0.62
26,0,0.0,0.0,0.0,0.0,534.8222271946821,2.387474850908786,70.53540924174435,1.0,479.11038623621056,3.3630564674602392,46.960952493222344,1.0
27,0,597.6168403002077,4.727399900984594,72.65631469901861,1.0,540.491997327348,1.3078080818701243,75.0,1.0,473.0348887216596,1.659267329222244,54.50012020706947,1.0
28,0,0.0,0.0,0.0,0.0,540.547307463122,0.8728025221211179,72.88324163780337,1.0,473.10825546165756,1.2328413026104341,49.195035338035396,1.0
29,0,600.3357570501281,4.789493657019238,75.0,1.0,540.6088718176792,2.169006951872032,70.24623676393675,1.0,478.1322151411396,3.328450130021103,32.327854369454826,0.62
0,1,592.9920454604827,0.6803713247526416,54.658690287010955,0.96,0.0,0.0,0.0,0.0,489.09061988412645,3.2720832497995187,63.96660090751077,1.0
1,1,596.7027328263232,2.3701522328667286,50.259606869291524,1.0,541.9179191838093,1.634444462417822,75.0,1.0,0.0,0.0,0.0,0.0
2,1,596.6817128472353,4.369837485137858,75.0,1.0,542.5351132087947,1.7575735089480813,64.20062155740067,1.0,0.0,0.0,0.0,0.0
3,1,602.0133966764477,1.8242722125813036,58.94090230382039,1.0,540.7563140556609,2.986833969208721,75.0,1.0,474.7871911300663,3.164561949487126,48.77817399145482,1.0
4,1,600.3322732907334,1.581087957663065,40.483923201716074,1.0,0.0,0.0,0.0,0.0,473.80338650005945,4.1541806688138685,63.66007608740523,1.0
5,1,604.6495585824783,2.654230137028578,75.0,1.0,0.0,0.0,0.0,0.0,472.5659617231986,1.7137448219644782,48.5459215931681,1.0
6,1,606.3844517627837,3.7823299638231553,60.27037361525235,1.0,0.0,0.0,0.0,0.0,476.17208484036416,1.9425671748080993,44.68161953087162,1.0
7,1,597.9362568636451,0.7912539141490205,62.89058019646465,1.0,539.0081051636655,2.110481354015885,53.00868202950954,1.0,471.70626296571965,0.7974083867447813,62.412367905253525,1.0
8,1,597.0739786206362,9.363623068218924,75.0,1.0,540.1677484817448,3.9803175278118537,70.86314502012917,1.0,477.93019882090306,2.994351720069984,60.52677669510544,1.0
9,1,597.1201936824273,10.45770072570478,75.0,1.0,541.7763984074716,3.3003750736103648,74.16797816229396,1.0,0.0,0.0,0.0,0.0
10,1,600.1580762811312,12.922059776980783,75.0,1.0,541.9346540063535,4.671528687896429,75.0,1.0,482.41657418314634,3.147565812407218,59.425421457685374,1.0
11,1,602.3960868751947,3.547673562682126,66.01953048762027,1.0,536.402192770678,3.3629957510705504,56.55124041179369,1.0,481.5800209618369,4.115920798792531,65.0,1.0
12,1,602.9362911963703,1.4734251361201811,69.5543551634483,1.0,539.5521040016523,3.905124209763152,75.0,1.0,477.90957426516974,3.7991898270299913,62.944666940163984,1.0
