x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,0.0,0.0,0.0,0.0,541.4529751287031,3.901158683170574,65.39328707302026,1.0,481.5983194439064,3.7963559830061273,62.32015217481046,1.0
1,0,603.0755506240779,3.3893664317873236,65.34438529375426,1.0,540.2389872926556,1.9948873161753504,72.79665054939532,1.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,534.620105839366,2.0262056121793806,75.0,1.0,477.2296305564925,2.2260316928582697,64.83127012868523,1.0
3,0,594.4722855527208,1.8281178824229438,37.80371758373733,1.0,543.9922287124472,1.4372012139446362,63.24254688754747,1.0,488.32687366189305,0.6613899332335427,47.14202155150913,0.42
4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.39732174838196,3.050831997006446,55.52834345279356,1.0
5,0,0.0,0.0,0.0,0.0,532.1788125670569,1.0465321610839093,57.30422044821384,1.0,474.1288419312496,3.0553493863488463,59.49443442974768,1.0
6,0,602.4170486697899,2.06136584553631,56.07063506362321,1.0,541.149636820864,1.3031221960687107,74.31601396203173,1.0,473.48878395680583,1.4486054652909965,41.141837834550294,1.0
7,0,0.0,0.0,0.0,0.0,539.3689404846979,2.902038026811352,62.648388128779835,1.0,474.545037654849,3.496666473247646,65.0,1.0
8,0,598.0187426992577,0.7824885753418588,51.2059809611612,0.88,533.6749040086245,1.2227741867132895,69.79815460267832,1.0,476.3568510184745,3.332093099068822,54.57437088826637,1.0
9,0,595.4389821790877,0.9221334214193481,75.0,1.0,535.6575856108918,4.076607328678973,59.94836195660761,1.0,477.71229290674466,3.6046816173325205,47.63307607896912,1.0
10,0,597.9854802237363,0.5904725528709711,61.200773646658774,1.0,542.8116074160184,2.694785450415764,65.75122240904712,1.0,484.4307603950744,2.3627802897810355,57.403183420713965,1.0
11,0,0.0,0.0,0.0,0.0,541.2543265925773,3.2726760017845,75.0,1.0,480.441875270549,1.2585147221772843,37.98580930931662,1.0
12,0,602.2380792375267,1.1297380568975304,73.70195207165544,1.0,0.0,0.0,0.0,0.0,471.88930061249926,1.251023723350145,45.67937484520062,1.0
