x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,595.599633839967,20.45090759219773,75.0,1.0,541.9572630665152,6.297693223815702,70.00523336173455,1.0,0.0,0.0,0.0,0.0
1,0,602.6846744183953,8.783750870900928,75.0,1.0,537.794247660917,3.1390445588214257,59.7556763052265,1.0,471.2630464362644,2.4283235113924415,47.9455929219025,1.0
2,0,597.2029430787306,5.1625892655334695,69.87491356521872,1.0,543.6944444179699,3.583351195305771,70.64956309163418,1.0,478.0415310181489,2.3127678364919295,49.64926727640646,1.0
3,0,598.8693222356453,3.5984243568340006,73.08644953383818,1.0,541.0063430113827,1.3173670642854975,72.36128192579541,1.0,481.0246972070684,1.6626152833562429,57.225195222136236,1.0
4,0,606.9808662776187,5.4761830318194935,69.80736766586952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,598.7618900553775,2.055233124822472,75.0,1.0,544.0841397619384,0.7961284780173284,68.14049968401604,0.66,478.894632618419,2.656595523247824,55.87513367465418,1.0
6,0,592.711344054738,2.1143329979036136,50.03516018352133,1.0,538.6012156731748,0.7036744371526988,74.31601396203173,0.34,489.6659323904599,0.7836881907319848,60.86702816621779,0.92
7,0,596.3320653191186,0.6810324280128704,75.0,0.8,541.4348021561724,4.217332326931705,46.37667489334199,1.0,474.9596491121079,1.2373604095085797,55.02946236350321,1.0
8,0,596.6787681225658,0.8122204400216025,51.39206368641142,1.0,539.3554471296994,2.024095776171692,75.0,1.0,481.25251175459584,1.8215438854030515,64.51218617192357,1.0
9,0,0.0,0.0,0.0,0.0,536.0385385091002,1.5708804605392488,74.31601396203173,1.0,479.4503505401706,0.9969406324557846,62.0527727064293,1.0
10,0,600.1998488878523,1.1647469053843287,61.50282023304176,1.0,537.1103078633209,0.5479145214713889,64.21346744980858,1.0,476.36763968605726,0.8150291815139666,45.96053987697877,1.0
11,0,595.6324775443287,7.327000020111569,75.0,1.0,542.7580514800453,0.7028807756415567,75.0,0.72,0.0,0.0,0.0,0.0
12,0,598.4122201205408,4.427562490525978,75.0,1.0,544.4782890779752,1.3558606745222643,70.11170437939042,0.66,0.0,0.0,0.0,0.0
13,0,602.715296062817,3.959253694263306,57.5553887680856,1.0,534.1711216509138,3.455843655576451,75.0,1.0,473.58493253812816,1.7440533244362104,58.14671178983183,1.0
14,0,598.0099557944623,0.8668502470434595,49.84882070117959,1.0,542.0503822417826,2.097553214938375,73.95441117958632,1.0,0.0,0.0,0.0,0.0
15,0,601.299608654836,1.0265193440998128,59.29254129914407,1.0,540.1681460595867,1.6701430512381503,72.44317251876616,1.0,476.6951685930244,2.654299714080864,63.23625948196941,1.0
16,0,598.9611469656815,2.0758762674178524,75.0,1.0,537.6741545373109,1.5487137113059575,75.0,1.0,0.0,0.0,0.0,0.0
