x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,596.8139778600016,2.0931250442644984,59.95210646200188,1.0,540.3349618757379,2.126804932328021,74.31601396203173,1.0,0.0,0.0,0.0,0.0
1,0,594.0863386092188,0.7678519497733293,55.95031484245955,0.48,539.4114956389637,0.6725837972877093,70.63604651936177,1.0,480.93940222345964,1.6181672235489528,51.04198866271059,1.0
2,0,593.1651532961313,1.2981080395453566,49.04689435219162,1.0,538.2158786860942,1.6554670801838949,71.68463119296587,1.0,0.0,0.0,0.0,0.0
3,0,600.6575095295221,3.6070376263548627,75.0,1.0,538.8244809542263,0.8587466532046129,62.450607405043556,1.0,0.0,0.0,0.0,0.0
4,0,598.054976871847,1.6706999419615156,40.350505685569914,1.0,536.7959990655974,0.4220134341937239,63.618377743961304,1.0,483.65480060513494,0.33122421798826546,33.48850403434092,0.62
5,0,605.7599833249302,1.7613194099821028,48.13180969705614,1.0,0.0,0.0,0.0,0.0,483.1194146179712,1.9644163715527805,54.64143975168034,1.0
6,0,0.0,0.0,0.0,0.0,537.8336884250452,2.025991655821316,75.0,1.0,482.62971996994503,0.6139435535975796,62.30547504094972,1.0
7,0,0.0,0.0,0.0,0.0,545.4589997609246,1.524201182855575,62.521792088852315,1.0,475.6800644203207,1.422995499475803,62.32015217481046,1.0
8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.26991242169123,5.778954611871887,65.0,1.0
9,0,596.5530355081399,1.8868808767662755,72.68847325132174,1.0,538.3004640483439,0.83134713518381,72.52685266287513,1.0,474.7677355665439,1.7295754673065324,46.599470986264365,1.0
10,0,600.376729957745,2.349736315734458,70.81870300316935,1.0,0.0,0.0,0.0,0.0,478.1418283807337,1.0410554938974408,63.50877770176065,0.38
11,0,600.3595569979669,3.5669181748547727,75.0,1.0,538.751451392134,1.986948135579187,60.04653031434144,1.0,476.48701908104414,1.7781634274037792,43.863179096360454,1.0
12,0,597.2994010915785,0.4409486976048228,69.45873663963387,0.62,540.4151257228592,0.17452572072908867,67.91025723210964,0.82,484.69604717886847,1.0833728061963728,52.492875589759464,0.54
13,0,597.8193644044208,4.027218463560203,73.65741147607915,1.0,541.9342586591799,4.404388821761233,70.58666776766776,1.0,0.0,0.0,0.0,0.0
14,0,599.881190326554,3.3988811190080335,61.27250354172863,1.0,0.0,0.0,0.0,0.0,484.4779035183752,1.5207363830208356,34.546272123796925,0.28
15,0,0.0,0.0,0.0,0.0,536.1655687190673,2.2264373751102333,50.07664611690597,1.0,474.58749233074235,1.4025470593743752,55.30941610829662,1.0
16,0,596.8834384240463,1.3262167518648356,49.453820751485125,1.0,541.337113967179,3.1813766357794746,75.0,1.0,478.8548224434529,0.40864541137944443,59.669321267457235,1.0
17,0,591.0595697025315,3.6162600668552995,72.65134825517829,1.0,542.7034132108664,2.328754149991382,71.99855838118239,1.0,484.78810934993976,1.2968258735790372,34.12430212612352,1.0
18,0,602.6062318838366,0.6679529238088511,69.23933299025941,1.0,0.0,0.0,0.0,0.0,474.6922894763705,1.9018714437651998,57.16987169876808,1.0
19,0,601.6880907946324,2.6910613910578207,61.16227159405114,1.0,0.0,0.0,0.0,0.0,467.6552202840282,3.814939597811079,54.38045755362686,1.0
20,0,601.7684696247301,2.9160601230732563,51.67299113923861,1.0,537.7665443052565,2.1271345918038516,67.65125005370807,1.0,472.0972858007657,1.8819173102813311,57.63116280780396,1.0
21,0,601.7489212021057,1.3620154737729446,75.0,1.0,536.9420644539147,1.242648667768103,75.0,1.0,473.48013148739824,1.5384136602542822,43.46163366891657,1.0
22,0,0.0,0.0,0.0,0.0,537.4687227766361,1.3391017056356886,75.0,1.0,474.073493003672,2.5457561285161976,43.257496489020966,1.0
23,0,598.4099328290648,1.5311565699558214,37.937709840193094,0.94,536.4806328096374,4.705355819169165,63.998261591110506,1.0,0.0,0.0,0.0,0.0
24,0,594.898319824501,2.8511216778668893,38.85938869904802,0.7,548.3567556217724,0.9078797737544093,70.58189891638158,0.34,487.64034745284283,0.7459583176198336,38.75336781633331,0.92
25,0,598.661998301148,1.769010146697553,62.01887224373026,1.0,535.8413921782849,1.1402515837656062,74.21943288325994,0.72,0.0,0.0,0.0,0.0
26,0,597.2049502955356,3.3942870601153197,68.9731369227971,1.0,542.4311680677083,2.3823353633739166,56.508004943069764,1.0,481.59692013291783,1.8118872102713768,62.32062475346486,1.0
27,0,600.0406356409197,4.621424351273785,49.32810493738174,1.0,542.6359740089845,3.902660248988219,66.41411907344163,1.0,478.5954452689369,4.439219856930725,65.0,1.0
28,0,599.3811215980642,0.5558776820963506,67.0470595429443,1.0,0.0,0.0,0.0,0.0,475.68159295893025,1.3475725324115444,65.0,1.0
29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.81972375615715,3.2600813385384813,61.3779430000921,1.0
0,1,0.0,0.0,0.0,0.0,531.9837066605633,3.0749650802405446,71.14459560630485,1.0,479.820910879885,2.0822574687941686,65.0,1.0
1,1,597.0339937558815,0.7806490832775954,71.74006306224139,0.8,541.2082216583051,1.8386082732617148,60.92260563588205,1.0,0.0,0.0,0.0,0.0
2,1,594.3702118675673,0.3942381988936285,59.257693341125574,0.6,540.9061145803734,0.7751655041300579,66.65606378597188,0.66,480.68063936805066,2.865372056402138,53.336319324058834,1.0
3,1,0.0,0.0,0.0,0.0,541.5307299241942,3.4252397307525344,73.12795479986494,1.0,473.681192915755,1.2508928073040588,65.0,1.0
4,1,599.4362437095085,3.272722758124668,55.13404822187769,1.0,538.829041590504,4.703940465341829,75.0,1.0,0.0,0.0,0.0,0.0
5,1,602.9360021257003,1.0584246531775148,70.66866410461935,1.0,538.8026495544517,0.4841060845180944,65.52120865734115,0.38,472.8892466744575,0.5077207918312808,52.325356133169684,1.0
6,1,599.7185290497432,2.5327292926605236,69.4977013680744,1.0,0.0,0.0,0.0,0.0,480.0359406225366,1.1786932736385785,50.25960299509751,1.0
7,1,604.4364660385486,1.3915673961778143,50.34621105429449,1.0,538.2247912807144,0.5485322020054311,67.68464650162902,1.0,472.2622442274491,2.0812672734978874,37.82067546870365,1.0
8,1,0.0,0.0,0.0,0.0,534.4039901154118,3.2122070134522978,47.07540033367644,1.0,471.40823012479524,4.119253376747196,61.15141517668083,1.0
9,1,600.9392544440789,3.7094341210068444,72.51270206242002,1.0,541.5833423801877,4.713141818257767,75.0,1.0,476.32702407105853,2.709881654247649,61.17428972777337,1.0
10,1,599.1705389681342,4.6700338635296115,75.0,1.0,541.46919918306,4.795534449293123,60.844930350093016,1.0,476.6637111370703,3.052878570553832,65.0,1.0
11,1,601.7764237714973,1.3930842960700727,75.0,1.0,0.0,0.0,0.0,0.0,476.44356354825385,1.202267626339208,31.63617105109849,1.0
12,1,598.9325672749624,2.202921496284169,62.25695074124309,1.0,541.5145439001237,1.6084033126934647,66.23220043238285,1.0,0.0,0.0,0.0,0.0
13,1,592.2074552828018,1.0939719959841454,59.40192846231736,1.0,541.1672108106407,2.8982792380255415,73.92907850842815,1.0,0.0,0.0,0.0,0.0
14,1,598.4068336732572,0.7050143875957127,59.4357697689691,0.88,542.1332270711484,1.5232506270540391,63.59284198950454,1.0,474.1780537008793,1.446779555490407,53.39496238466367,1.0
15,1,605.532697565659,1.8940041385781903,68.3719517379343,1.0,537.9620811157473,0.6302479574141336,72.60300031176887,0.34,474.024729156644,1.1051553810491133,48.54792364601356,1.0
16,1,597.6675642250868,1.6114419902428219,58.988775061614795,1.0,537.0014029089565,2.4095099571841714,69.49435354648645,1.0,0.0,0.0,0.0,0.0
17,1,0.0,0.0,0.0,0.0,539.7197051790288,1.1499181148691715,52.48129615447863,1.0,473.2457007771945,1.927284287355903,61.30633661402915,1.0
18,1,606.1895994312903,5.257289533937613,72.37187888066697,1.0,541.4725981891756,0.7573073993136868,59.3154754822946,0.44,0.0,0.0,0.0,0.0
19,1,596.8392773727217,1.3287256776214567,75.0,1.0,537.4544969854902,2.079508546891211,63.837732415155024,1.0,476.6949126163105,2.0624660644824035,50.8595973024856,1.0
20,1,602.9111147826851,1.4210110961721218,44.179284380893485,0.36,539.1893862310991,1.0347416152554272,55.039039064001834,1.0,472.25641280177115,2.9435292581232773,57.98064189342226,1.0
