x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,600.3314854697883,6.040995721121669,74.96235200547697,1.0,542.241629781688,3.15738562195458,75.0,1.0,0.0,0.0,0.0,0.0
1,0,601.6757536441781,5.783618844460268,75.0,1.0,543.7519357640679,6.5928251921070835,74.39664927655053,1.0,474.314731559491,4.314187650194567,65.0,1.0
2,0,603.5682790782026,6.424171864746495,55.01171143518161,1.0,540.3441859813674,1.4467375177377135,75.0,0.78,474.7753290532768,1.734030844062986,54.507362249075,0.22
3,0,604.5336749377436,1.9300601996247608,71.60184421829251,1.0,543.021746017461,0.3955501424863027,43.26444042337475,0.66,477.27334543311855,1.6585747097340195,53.68996160810774,1.0
4,0,606.8507286688448,1.2165843602201616,40.159477547444396,1.0,547.1292920481106,0.6348561061079745,52.55582477945655,0.66,0.0,0.0,0.0,0.0
5,0,595.5185985493556,0.7498296758406318,62.29186638380021,0.68,532.5150377661865,1.7546261728544665,72.15479128449155,1.0,478.7937220429577,0.7906114908896623,44.344479966524275,1.0
6,0,0.0,0.0,0.0,0.0,535.3315140466777,0.5207248175300521,73.48213104583367,1.0,478.64254679430184,3.998891549664991,55.1707726197986,1.0
7,0,602.4754904235791,1.4058119954726178,52.73290806484809,1.0,0.0,0.0,0.0,0.0,471.9634128100594,2.656326406579305,60.72267894938529,1.0
8,0,0.0,0.0,0.0,0.0,541.4851404723568,1.4011637224708982,65.05969401056761,1.0,473.6972909155409,2.283583675907686,54.70345020553258,1.0
9,0,0.0,0.0,0.0,0.0,541.4012780891944,0.6826793521227238,57.5714901727077,1.0,476.5276684106483,0.6696038792940595,61.863342921785026,1.0
10,0,593.3938759722245,1.960505460155409,69.82854401711775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,597.2210012186803,3.848600270909671,72.99780255242291,1.0,540.2151413683794,1.6899103860117333,75.0,1.0,473.8724107957404,2.0102112091125934,65.0,1.0
