x,y,a1g_c center,a1g_c height,a1g_c width,a1g_c confidence,a1g_d center,a1g_d height,a1g_d width,a1g_d confidence,eg center,eg height,eg width,eg confidence
0,0,600.2394044142513,3.247512443022467,75.0,1.0,537.9940290746185,1.3716520117862074,69.78936097058872,1.0,0.0,0.0,0.0,0.0
1,0,600.7786230768154,0.5005892365235689,66.59906614542636,1.0,541.8027404081322,0.6559903026221908,59.71518925331543,0.62,479.2722812630684,1.2289038496100118,57.82379915055648,1.0
2,0,0.0,0.0,0.0,0.0,534.1932787282474,2.472821102760825,75.0,1.0,471.5251273268248,1.9764285228007727,55.35594757945717,1.0
3,0,591.5001703247659,0.3057632666114986,70.73626608814203,1.0,537.8639956285673,1.1504163741063995,75.0,1.0,482.00004976409366,1.4912259072664806,51.145109798635936,1.0
4,0,601.7551099256424,1.720490171737151,60.3204530861143,1.0,542.5746055792233,2.634668316746949,67.75027975971295,1.0,0.0,0.0,0.0,0.0
5,0,598.1510361478805,1.298972664719233,68.52113469120752,1.0,544.5420530853738,0.9048071014211786,68.71402657001909,1.0,481.71895116737505,1.4943480090968073,62.13274625742154,1.0
6,0,596.6745145541388,1.6735653222950884,75.0,1.0,545.6987028620713,1.1532241426416505,66.79662987202607,1.0,0.0,0.0,0.0,0.0
7,0,601.7495190945842,0.841291876310072,64.99429330975188,1.0,0.0,0.0,0.0,0.0,470.59954483616707,1.236201819144634,54.3372781978541,1.0
8,0,602.45721701763,1.9383203758340557,48.12287011025258,1.0,0.0,0.0,0.0,0.0,479.0475942881652,4.433392783804288,58.19601811257958,1.0
9,0,598.2150659261641,0.626628086968394,70.75995240800248,0.62,539.7392130053266,0.584226847376647,62.236710354232656,0.34,473.8190410319862,0.7372171451633603,49.27711127767241,1.0
10,0,0.0,0.0,0.0,0.0,533.2814311680991,2.590908579282437,55.70268158155235,1.0,483.06676066933426,6.763631726761193,65.0,1.0
11,0,601.1357151154554,1.7344461812613676,72.6611948155349,1.0,0.0,0.0,0.0,0.0,478.6562840976138,3.964773425898981,59.786124711167204,1.0
12,0,599.0926686931398,0.7456104153057869,64.5126167417384,1.0,538.4349847134418,0.6862108879543182,75.0,0.34,0.0,0.0,0.0,0.0
13,0,598.4324562595968,0.5254576492630307,70.81870300316935,1.0,544.2365824128831,2.083633933542252,68.87463697012083,1.0,480.10444751743097,1.8258854404644205,62.32015217481046,1.0
14,0,595.6256298061681,3.2129892217968044,58.48106773297635,1.0,546.1897857069397,3.3758701862386116,64.74317966315316,1.0,0.0,0.0,0.0,0.0
15,0,600.0089150071232,1.1816323933258588,51.51170882274469,1.0,0.0,0.0,0.0,0.0,472.74686505904356,2.2605537151985113,63.25376264975985,1.0
16,0,0.0,0.0,0.0,0.0,539.3457166159976,1.1133856579340826,64.74827869971598,1.0,471.63408732073344,1.3199785141468101,54.810465720049926,1.0
17,0,599.6143474201095,1.103456113656871,70.81870300316935,1.0,0.0,0.0,0.0,0.0,471.6346594425973,1.5065477472366466,56.30065873224713,1.0
18,0,601.2716758080281,4.108646548212919,58.47514883046668,1.0,0.0,0.0,0.0,0.0,473.4166896766781,2.129125807641372,47.56702501253888,1.0
19,0,601.2218227509484,1.2275351340303484,53.013120443097165,1.0,535.3959505078856,1.4850569955210875,61.034058868252856,1.0,478.10865687493833,2.598852142724317,65.0,1.0
20,0,597.92362113734,0.7444413659760543,43.63034382338158,1.0,538.6728685404889,2.1549661759990366,62.171442739469974,1.0,478.6222579461263,3.237984219212008,60.84279457966538,1.0
21,0,591.9877283095525,0.3472500296396208,66.96594402566856,0.92,548.3583803551138,1.3331407928124892,56.12490619567809,0.66,489.48958216329146,1.2847964102563638,46.86604236957758,1.0
22,0,598.8749718540598,0.9226392629153638,62.095431412974555,1.0,0.0,0.0,0.0,0.0,475.9633371695889,4.026356561093186,49.17081758439868,1.0
23,0,598.7527056593566,1.9512823577004939,59.69612306527135,1.0,0.0,0.0,0.0,0.0,477.8250836932345,1.957602099183476,44.98569935732027,1.0
24,0,597.3871025111496,1.9681312242075317,65.74019726541762,1.0,0.0,0.0,0.0,0.0,475.3868485136272,0.4401770355580405,36.396558716027805,1.0
25,0,592.8707007485483,1.0105843949849187,66.56747980698705,1.0,0.0,0.0,0.0,0.0,473.6340818177839,0.3073359408892107,42.437934380304476,0.46
26,0,603.5017854951533,1.970023997339214,57.8403627987701,1.0,543.2974661862277,1.3411985450105213,63.55749796894684,1.0,0.0,0.0,0.0,0.0
27,0,0.0,0.0,0.0,0.0,535.1338531364212,1.386525369683763,73.85797172980219,1.0,477.33589334633825,4.395796712138212,65.0,1.0
28,0,599.8818286571831,2.1175064781921216,75.0,1.0,541.5663435202753,1.1253890367821413,75.0,0.32,471.0619539700587,0.4004362946325202,48.71698780148096,0.44
29,0,595.5199135695536,1.9418421148102119,70.38324078500412,1.0,540.304543562903,2.7710576398000155,74.65800698101586,1.0,0.0,0.0,0.0,0.0
0,1,601.6419276826932,6.89983411136686,75.0,1.0,541.1058067570713,1.1821453833200088,41.4432710521305,1.0,0.0,0.0,0.0,0.0
1,1,595.075298684033,3.4827534113743877,75.0,1.0,539.1664450875518,1.6421300129876781,74.9695896786169,1.0,486.0155936421407,1.2136286025675522,56.093305689657456,1.0
2,1,594.2164688079436,2.5939756107611056,44.28980556362983,1.0,544.4516617050277,2.327740715199871,75.0,1.0,0.0,0.0,0.0,0.0
3,1,0.0,0.0,0.0,0.0,536.9284234113042,1.263671111473336,75.0,1.0,474.02235986079404,3.565951945943868,57.59115870740142,1.0
4,1,0.0,0.0,0.0,0.0,535.5660965605514,2.2764563573010546,70.72196352883927,1.0,470.50387215363855,2.461394421515728,58.02622504522746,1.0
5,1,0.0,0.0,0.0,0.0,544.374677767035,1.7700507262626637,72.57966772727724,0.4,487.0762818265366,1.7476973197248196,45.07580263012188,1.0
6,1,601.0490824131346,2.472968003357995,65.49207509486678,1.0,0.0,0.0,0.0,0.0,477.7728139333275,2.4189222875301697,55.99376818722603,1.0
7,1,606.7306593464583,2.7133296211569347,73.06134367346839,1.0,0.0,0.0,0.0,0.0,472.0782855633438,1.2557754655566657,65.0,1.0
8,1,608.5263297738547,2.5035078179299486,74.17829280984904,1.0,544.6139972264392,0.7996598015518844,72.9048038070677,1.0,475.2566731583267,2.2087092274226983,55.248832593073466,1.0
9,1,605.3589708021791,6.766754871224621,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,599.3585905491958,3.393817962353028,75.0,1.0,539.4065732698116,4.903596255125501,61.97137708110527,1.0,481.9413022373382,2.7172274949261808,61.496732616383305,1.0
11,1,598.8500838078368,1.6796640009677213,52.49658225453173,1.0,538.5193976534683,2.825926087417332,52.763839538969954,1.0,480.44190625671604,6.944213952995748,65.0,1.0
12,1,596.2385687533326,0.9413105285414265,62.338463594359126,1.0,540.8501371939712,1.0643574818338157,74.31601396203173,1.0,474.3305497841015,1.8331105390826357,43.18904769828733,1.0
13,1,598.4907716589001,0.6504942933635823,73.08644953383818,1.0,0.0,0.0,0.0,0.0,480.1822070845021,1.530743548053605,62.98458382736825,1.0
14,1,596.4139485143005,2.1085348261491923,48.673374651509455,1.0,534.0844887660991,1.6082899341207293,66.28134759283859,1.0,478.4915665156184,3.1614313422927953,56.082208631104336,1.0
15,1,597.064898550726,2.505155088361818,75.0,1.0,540.8785520459502,2.0846067419539698,75.0,1.0,485.9795042262097,3.5670939819360705,59.71248507728234,1.0
16,1,0.0,0.0,0.0,0.0,537.1368132663733,2.416971382116773,61.0839883219224,1.0,476.0092270282974,1.3014898057164743,57.14715169926866,1.0
17,1,600.7508911674129,1.1564090294010059,64.76629669753204,1.0,0.0,0.0,0.0,0.0,478.068774826156,1.8666320731078407,61.96011111334133,1.0
18,1,599.8064483342495,1.0373758094038505,68.97941925860228,1.0,539.058444470442,0.6114338265878885,66.09728587299496,0.72,0.0,0.0,0.0,0.0
19,1,0.0,0.0,0.0,0.0,537.090361455598,2.3743489975696157,72.60300031176887,1.0,480.9196156216566,4.752300431682764,65.0,1.0
20,1,598.8478357219959,2.1419548013823575,58.01113853068117,1.0,0.0,0.0,0.0,0.0,474.92931841258394,1.8227112938309529,49.91379871595048,1.0
21,1,597.6648621980446,1.1829438084302721,50.5574957891359,1.0,539.5229091604729,1.6513967952779394,75.0,1.0,478.3228280974509,2.8225813092559133,46.96530427018263,1.0
22,1,597.4369026467457,1.0871845470610926,63.453952694968976,1.0,541.2547809509995,1.4178660900158837,60.598130768129494,1.0,474.85132807163535,1.342688522098278,45.66704148605511,1.0
23,1,602.4170606884945,5.289643114032218,64.50789877343698,1.0,540.3543851214026,0.4773516540351232,64.29026657949541,1.0,0.0,0.0,0.0,0.0
24,1,597.3262746284051,0.6498727468820552,63.73864213673986,1.0,544.4806288634684,0.9985891214456241,74.23427584838132,1.0,478.19897630021234,1.153726145289343,61.49419509027289,1.0
