x,y,d center,d height,d width,d confidence,g center,g height,g width,g confidence,u1 center,u1 height,u1 width,u1 confidence,u2 center,u2 height,u2 width,u2 confidence,u3 center,u3 height,u3 width,u3 confidence
0,0,1331.0306674060303,6.669514244735451,162.50594858969635,1.0,1597.009186570539,8.066207895182426,88.45520699051878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1333.012733192,10.39696065334728,161.1551684,1.0,1596.5678803821215,11.506361961274134,92.9346779245059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1332.9160933408873,13.77402192657714,161.1551684,1.0,1594.5395854963583,9.47098555442286,78.3477193283356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1333.012733192,10.23260680934242,161.1551684,1.0,1597.0128064503795,11.428195321318881,72.50531117603437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1328.1777555518638,8.658240791882946,161.1551684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.413835464567,7.814029053055409,76.80721312,1.0
5,0,1332.0719953422783,11.738898902808453,161.1551684,1.0,1597.8315044412802,9.131347675610275,75.67231788999923,1.0,1173.886746493687,1.975914388121515,67.19113702168929,0.76,1506.933447494876,1.886265366783446,127.04686283392813,0.12,1564.0863827640353,6.985613724679868,62.98105150342936,1.0
6,0,1332.352718671902,13.756896311020247,161.1551684,1.0,1598.0673311005169,15.04460842973347,78.7519479878765,1.0,0.0,0.0,0.0,0.0,1506.4494594103178,1.0988912001149058,147.29104676832313,0.18,0.0,0.0,0.0,0.0
7,0,1329.029910090115,15.795419800851745,161.1551684,1.0,1601.168093581981,11.607711410419828,84.2717486882056,1.0,0.0,0.0,0.0,0.0,1509.4375393313649,1.5684655201215534,112.0388249,0.26,1561.083616723317,7.972626712910886,61.72392854,1.0
8,0,1328.081176808,10.819193943514799,161.1551684,1.0,1599.722646536672,4.661668628812004,64.1288644717862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.9945543216868,7.593181470190927,76.22648341570861,1.0
9,0,1328.6289331575715,8.877649217220023,161.1551684,1.0,1598.5420540988457,8.353927378390491,62.757819981376755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.6755423548045,3.1101963535720585,72.26328968823289,1.0
10,0,1332.565581986059,11.731469526480716,163.1627896590753,1.0,1596.7710675885694,8.536599162601494,85.92861925001881,1.0,0.0,0.0,0.0,0.0,1511.0302633543176,0.529200099418117,126.98034909843615,0.62,0.0,0.0,0.0,0.0
11,0,1331.8310048570393,14.561965497365838,161.1551684,1.0,1600.6436270096585,8.19707654154642,67.106468539463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.1164315012716,5.362377014581086,70.92635606797191,1.0
12,0,1333.012733192,11.902572560715306,161.1551684,1.0,1596.8423702653945,14.906719059237433,69.87676518824907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,1333.012733192,13.461129449042204,161.1551684,1.0,1595.4652299472566,17.12340658997474,71.40184527420327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1332.6806304343888,15.490227203988166,161.1551684,1.0,1598.4742681969312,13.28369907021883,75.98937066276571,1.0,1172.6014587129173,1.1497549921690235,93.5006884837415,0.52,1508.124232147995,0.7347645525327712,128.89528727048912,0.24,1565.3423816588752,5.5101501988773665,61.9368698293916,1.0
15,0,1333.012733192,18.20817240728319,161.1551684,1.0,1595.4499045029584,8.973506768768065,82.45105513012733,1.0,1174.0894270794192,1.0196834985706489,93.5864550053883,0.64,1507.60710596526,0.8246513783984051,129.8349012079319,0.4,1561.0533800917437,9.215521276168303,61.72392854,1.0
16,0,1333.012733192,13.812477458672786,161.1551684,1.0,1595.5885391365848,12.486644398652123,76.48031756919656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,1332.5751669110912,13.52709027137805,162.50594858969635,1.0,1595.1386532455572,10.86682878808957,98.10219317166808,1.0,0.0,0.0,0.0,0.0,1505.63655075194,0.6318154066821587,156.4266689,0.2,0.0,0.0,0.0,0.0
18,0,1332.0116817215408,10.742475702603318,166.88718573970147,1.0,1595.4401259590413,6.710421205270546,68.17082339859721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.549669372576,4.6994270412009245,68.26945871632859,1.0
19,0,1333.012733192,13.563865086469765,161.1551684,1.0,1595.5045894036678,15.18647616855806,78.24566651675235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,1330.374923302272,12.263989607697653,161.1551684,1.0,1596.9987566684797,12.035519087080194,83.71717650855946,1.0,0.0,0.0,0.0,0.0,1510.5565571162235,0.5889595300453122,156.4266689,0.2,0.0,0.0,0.0,0.0
21,0,1329.4345899207801,12.41868108455127,161.1551684,1.0,1601.6517452318185,12.3655780239901,87.06386501066982,1.0,0.0,0.0,0.0,0.0,1506.0986385117644,0.9596238671264912,128.55100903897494,0.14,1562.3986999322183,4.790351185745857,64.27061609023832,1.0
22,0,1331.61474776273,10.703631940863364,161.1551684,1.0,1598.927995961621,8.914930231470773,53.68527064406675,1.0,1172.1058387234184,1.9011010057585203,84.04815690493975,0.88,0.0,0.0,0.0,0.0,1565.8973105717034,4.669986997409485,62.26663202682541,1.0
23,0,1331.3006661390666,10.079269691218112,161.90833689502875,1.0,1597.588810802299,7.733544513605278,81.333045186673,1.0,0.0,0.0,0.0,0.0,1505.3498631154584,0.5248189250047177,156.4266689,1.0,0.0,0.0,0.0,0.0
24,0,1331.937906892224,16.770291478544724,161.1551684,1.0,1592.3013522410577,15.607628901974614,83.21905070517751,1.0,1167.0157864430735,0.6604599845035579,66.7858248466878,0.6,1504.9930705783352,0.9226612597074136,114.03410903247904,0.16,0.0,0.0,0.0,0.0
25,0,1332.6927731993183,15.066496272816186,161.1551684,1.0,1595.926146936811,15.324851033508313,97.261937713941,1.0,1170.7257376290931,1.6811013092094995,72.60049294595055,0.14,1507.5628639996257,0.6844171501451474,134.94193094782244,0.12,0.0,0.0,0.0,0.0
