x,y,d center,d height,d width,d confidence,g center,g height,g width,g confidence,u1 center,u1 height,u1 width,u1 confidence,u2 center,u2 height,u2 width,u2 confidence,u3 center,u3 height,u3 width,u3 confidence
0,0,1332.506968185089,6.460844644792679,161.1551684,1.0,1598.426029036873,5.119198384280795,62.3661183466648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.5772184148414,6.015619322593367,61.72392854,1.0
1,0,1331.4460806621041,8.745990986609357,161.1551684,1.0,1598.8215069243695,6.510022585224934,100.48170755669214,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.7306776197042,7.188220852353723,63.77215001130663,0.82
2,0,1332.5480557346764,13.65909243851275,161.1551684,1.0,1601.6819214672823,12.453352910246455,79.43335419237633,1.0,1173.9408084145196,0.7679505735117984,81.81380402251797,0.64,0.0,0.0,0.0,0.0,1561.75198856732,2.096332889518182,74.42999606340892,1.0
3,0,1333.012733192,12.400710827041806,161.1551684,1.0,1594.469057376722,10.880479450349576,88.15616683163924,1.0,0.0,0.0,0.0,0.0,1507.2151886377296,0.7959062600045382,141.32679670746336,0.2,1560.244876613,2.7907439815178243,63.60361853485463,0.28
4,0,1332.9993320580504,10.020129199847734,161.1551684,1.0,1595.3389333160942,11.976247465146901,63.96089837452571,1.0,0.0,0.0,0.0,0.0,1511.1517353971456,0.8194356976590319,137.53312868613926,0.12,1563.7592127506064,2.512731730395735,61.72392854,1.0
5,0,1332.0226521493814,12.78751553311295,161.1551684,1.0,1595.2005710999083,10.657814899202119,103.69405941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,1332.6806304343888,11.14978736968088,161.1551684,1.0,1597.6871388057675,14.610659275647688,69.38056031584554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,1330.8235016009346,14.188792380394878,161.1551684,1.0,1600.9520360071347,10.717812485310075,84.15930374642181,1.0,0.0,0.0,0.0,0.0,1510.025865127158,0.6039443468744445,127.86223117543777,0.18,0.0,0.0,0.0,0.0
8,0,1333.012733192,11.533223405209398,161.1551684,1.0,1594.8106600255546,13.232266360576066,63.19913440811166,1.0,1177.5636396018906,0.6666424562842364,98.53353408,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,1330.6394627764475,12.24717234879695,161.1551684,1.0,1598.5011816181914,13.003383345623192,76.10605072840187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,1330.5603141570737,14.307409225909794,164.2828023301499,1.0,1596.8660559745651,13.450686361290737,89.62474879856828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,1329.5124692582676,9.235050725921122,161.1551684,1.0,1598.5191467765646,4.895590112441439,40.15773089955892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.6484093937727,3.842851501764238,61.72392854,1.0
12,0,1332.15641613802,15.111276683835978,161.1551684,1.0,1595.8635993608787,16.12154865722764,66.0435750654248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.2896917916185,4.304721741317478,76.80721312,0.28
13,0,1333.012733192,11.54011285620412,164.2828023301499,1.0,1592.0050177661544,11.342529832627383,84.21117635728041,1.0,0.0,0.0,0.0,0.0,1511.964856004,1.5546156625127656,144.46573927379686,0.18,0.0,0.0,0.0,0.0
14,0,1332.3810562033802,13.327132792702754,161.1551684,1.0,1597.93295963648,11.205075028809071,90.1609387160363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.9464322604474,6.6488001662073595,61.72392854,1.0
15,0,1333.0111196060625,13.148742499758926,161.1551684,1.0,1593.5866848923763,12.014973808206683,78.20320576619969,1.0,0.0,0.0,0.0,0.0,1510.34577175045,1.7890932181948744,137.53312868613926,0.12,1564.501716862391,3.099016536223993,68.75971864253782,1.0
16,0,1330.688782018765,13.52774795893038,170.16469118001288,1.0,1596.9555206124664,16.625985651071026,61.385722896913414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,1332.4929711320676,15.549945445305957,163.4236724588625,1.0,1598.7653795551098,15.38879085092123,96.46348467810706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,1328.6674983666676,15.576482352716985,166.8088499802825,1.0,1595.7691099413425,12.089962989965347,89.15952115654831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,1328.7213696218926,12.290526616946927,165.5743812925804,1.0,1597.011518696068,9.583596395011089,76.34022978916569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.737224561711,2.4228803118055318,75.7129615471459,1.0
20,0,1332.8178319284834,16.62034947462929,161.1551684,1.0,1595.719621478306,13.944282750432377,79.90618451568983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.6838027644776,1.7965383392765215,71.66544196679104,0.28
21,0,1332.0116817215408,7.157381572648405,161.1551684,1.0,1596.6993774716018,10.192136174966235,72.29469208281184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,1328.7702358070092,13.32139488232898,161.1551684,1.0,1596.323349269559,12.822975656795132,86.87318890896422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,1331.5105037790297,11.473700363807357,162.463796856635,1.0,1596.9321677304736,12.55582877360772,78.02152424481888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,1330.0727038791697,7.667901913993101,161.1551684,1.0,1594.8343701797708,11.245266814574936,81.01035327459469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,1332.6787884373023,14.86639771063368,161.1551684,1.0,1599.2082316493186,16.768814489613735,73.63218570169953,1.0,1174.4396980235733,1.222971615549076,98.53353408,0.76,0.0,0.0,0.0,0.0,1563.154349375369,7.614906326705576,65.61522430205427,1.0
26,0,1332.8675906145866,11.11629165259244,161.1551684,1.0,1596.4897684219668,12.250266369600306,83.74450844810521,1.0,0.0,0.0,0.0,0.0,1508.330887305448,1.0600177887436957,112.0388249,0.12,1564.9329970126566,2.807498439910288,61.72392854,0.94
27,0,1332.815459692727,11.677592297539015,161.1551684,1.0,1596.572901423,12.730590336052115,72.74118487586198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,1330.0366162644073,12.618534855932184,161.1551684,1.0,1597.0210093858516,12.197645122147105,85.79830741734719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,1332.2475655442831,11.353837787683494,161.1551684,1.0,1600.2905718809977,15.243242656628217,80.31777350897494,1.0,1172.1493117858367,1.7509820745828726,98.53353408,0.22,0.0,0.0,0.0,0.0,1561.112849832573,2.408593813818062,71.46507776830809,1.0
0,1,1331.892536328662,12.264829883056388,161.1551684,1.0,1600.5878445380367,12.758403377598535,65.77845894906119,1.0,1175.4370111050175,1.970655567513419,98.53353408,0.64,0.0,0.0,0.0,0.0,1560.7635910794372,6.764256368835173,61.72392854,1.0
1,1,1333.012733192,7.903949626317068,170.2477648065552,1.0,1594.9176630585393,8.975708032962256,74.66700773921397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.8806774630111,6.2408661059385215,73.61212895792237,1.0
2,1,1332.0598129089362,12.35721989067593,161.1551684,1.0,1599.7001844886158,8.569451062422534,82.73360456225066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.9705383767305,4.658920332626887,62.465013483200636,1.0
3,1,1329.877887064949,10.441456748223617,161.1551684,1.0,1596.4512408288658,9.786047564706704,81.31372920461085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.2231055998534,3.5823937549014233,70.46773815564649,0.28
4,1,1332.4045212799667,10.970763651851243,161.1551684,1.0,1598.1574258230376,9.945629807258106,72.37973867340895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.5983767305058,2.179967500472647,61.72392854,1.0
