x,y,d center,d height,d width,d confidence,g center,g height,g width,g confidence,u1 center,u1 height,u1 width,u1 confidence,u2 center,u2 height,u2 width,u2 confidence,u3 center,u3 height,u3 width,u3 confidence
0,0,1332.5366209995377,6.45018883679679,163.4236724588625,1.0,1595.9221270533005,6.7318407722363105,76.30043221960953,1.0,1172.912338963299,0.34330176365136406,98.53353408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1330.3997440440364,4.703932676977119,161.1551684,1.0,1597.6905847294597,7.607995026202301,89.72839101207991,1.0,1175.58696239289,0.9371304632888131,86.52798117456018,0.18,0.0,0.0,0.0,0.0,1562.5863791460627,0.7249670479565167,76.80721312,0.2
2,0,1332.188192947883,10.145067619546701,161.46836531123134,1.0,1596.635799127262,13.972797868849822,93.96849136113165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1333.012733192,9.334506484710781,161.1551684,1.0,1593.9485648085904,8.424920821848644,76.97643424633841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.8798179372102,2.8548550731973976,61.72392854,1.0
4,0,1329.9997806849954,12.469284999456125,161.1551684,1.0,1594.8189587868483,17.204900117150864,75.24905371810716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.4532540540802,1.6915110642915607,69.03099528414037,0.28
5,0,1331.2191439684682,11.418661682394132,161.1551684,1.0,1597.5644002128272,2.6634417603472134,54.226664197058135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.4966938866621,5.781390496579262,71.74081700530242,1.0
6,0,1328.081176808,9.215018345419518,162.63156278619726,1.0,1597.0292596527208,7.140809705546887,80.62228096405975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.679469387,2.104044347854976,76.80721312,1.0
7,0,1328.8923795432074,17.015470703572174,164.2828023301499,1.0,1597.8121988248972,10.764248420413164,72.56589080983707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.9246699918583,2.0154938040515056,61.72392854,1.0
8,0,1331.671668859182,10.932313019045527,161.1551684,1.0,1597.2215719289638,11.766479542791053,89.78241108502634,1.0,0.0,0.0,0.0,0.0,1507.1246602108783,1.0255493150675183,112.0388249,0.34,0.0,0.0,0.0,0.0
9,0,1333.012733192,9.25007442257773,161.1551684,1.0,1595.0166379514299,6.554698808339543,70.86366199871914,1.0,1176.6180394507717,3.275741683042,87.22749981303944,1.0,0.0,0.0,0.0,0.0,1564.3402263999308,2.6529237376869976,76.80721312,1.0
10,0,1332.154678066809,6.735290342168064,161.1551684,1.0,1598.189558555378,6.234087941064421,95.99996365729557,1.0,1171.8590518488604,2.2658383136830835,97.1487845445584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,1330.5486418156904,9.423480971576181,161.1551684,1.0,1600.2974793481947,6.454994170715772,90.06640439750701,1.0,0.0,0.0,0.0,0.0,1505.1907110818618,0.6270702075434856,131.5806567138577,0.14,1566.2427867847946,2.123463028946628,68.66165049845502,1.0
12,0,1333.012733192,9.168394759633879,161.1551684,1.0,1595.2156955027008,7.562345356506308,73.74577045505882,1.0,1174.7136266327225,0.6094136038829432,98.53353408,0.88,0.0,0.0,0.0,0.0,1565.130784098893,4.374106944109846,61.72392854,1.0
13,0,1332.4632038625696,14.112773711384104,161.1551684,1.0,1597.5267622753279,11.4976915536756,80.84939502202182,1.0,1177.2874399222228,1.3374457810138642,98.53353408,0.16,1504.9881307340052,0.8425871678310924,112.0388249,0.2,0.0,0.0,0.0,0.0
14,0,1333.012733192,8.508178848656929,165.27370870125722,1.0,1595.4870880522978,9.73235465277348,76.79600333340655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.726328818405,3.547478187949305,61.944026658829856,1.0
15,0,1328.6230327335222,11.35724689255708,161.1551684,1.0,1598.642365708871,6.975432639398488,79.47762088340076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.0294245947744,1.6764412599949128,72.81839607569283,1.0
16,0,1331.191442770302,12.401653359964545,161.1551684,1.0,1595.7361128648006,10.646610168256252,62.45356160339765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
