x,y,d center,d height,d width,d confidence,g center,g height,g width,g confidence,u1 center,u1 height,u1 width,u1 confidence,u2 center,u2 height,u2 width,u2 confidence,u3 center,u3 height,u3 width,u3 confidence
0,0,1333.012733192,9.064040452902434,161.1551684,1.0,1593.8766741004556,9.750709875295831,80.02980002784687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1329.4972997969132,7.161008084195539,161.1551684,1.0,1594.9215864702908,6.0545651705260966,72.26464146090575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.4079949251409,1.127782138750033,76.80721312,1.0
2,0,1333.012733192,16.816914961388207,161.1551684,1.0,1594.339519175321,14.4724259980741,70.57714754266152,1.0,1172.0844100377533,1.5026019261438026,81.88681621509144,0.38,0.0,0.0,0.0,0.0,1565.4986088964806,4.718481775636108,61.72392854,0.28
3,0,1332.4632038625696,9.432274453271626,161.1551684,1.0,1598.738888652827,12.753407265474413,76.95026895186702,1.0,1176.7520891798329,1.7988577727645663,87.54952643776045,0.16,1509.763004458399,0.6585472395432276,143.261343849569,0.18,0.0,0.0,0.0,0.0
4,0,1333.012733192,9.795992146257571,161.1551684,1.0,1595.8683559232102,13.19948772283067,65.32220676305298,1.0,1175.3745458755718,0.9605782876987512,98.53353408,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1333.012733192,11.699455998209634,161.1551684,1.0,1594.113140612982,13.22643599276561,85.87826361979289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,1331.9527884437634,10.823972295197658,161.1551684,1.0,1597.337243986874,12.193543944932724,84.168653017013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.2062356015826,3.7515953850126316,67.64947301513003,1.0
7,0,1332.0557627486846,10.95446215798005,161.1551684,1.0,1597.8370066587788,13.728027675455111,68.70332101878218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,1330.322932853101,7.998996175221094,212.20772791238824,1.0,1599.8187689710685,14.031564787171208,101.22963842642716,1.0,0.0,0.0,0.0,0.0,1509.4855957227164,1.490025696769735,114.4178288287531,0.6,0.0,0.0,0.0,0.0
9,0,1331.2069316233574,15.585035015255343,161.1551684,1.0,1595.531914052656,13.970995210134904,76.77085117440096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
