x,y,d center,d height,d width,d confidence,g center,g height,g width,g confidence,u1 center,u1 height,u1 width,u1 confidence,u2 center,u2 height,u2 width,u2 confidence,u3 center,u3 height,u3 width,u3 confidence
0,0,1330.5212303158976,7.817829611529816,161.1551684,1.0,1599.8938899711504,8.411215484069167,84.61480950565551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.8936495353971,1.7652477695019393,76.05626389762116,0.54
1,0,1332.5881599921986,13.301250714454751,161.1551684,1.0,1596.370812384149,12.807902204129268,70.80196337029253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1330.5232361814078,9.828228254122338,161.1551684,1.0,1595.1429002765642,9.106185417439347,79.31497747949382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.7267336805796,3.2383138269922735,76.80721312,1.0
3,0,1333.012733192,13.793832710554831,161.1551684,1.0,1598.6738242765684,13.965471672465881,85.06019218038138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1332.5824305798485,9.451287356013536,161.1551684,1.0,1597.4496753910032,8.577304611142846,74.42981789129149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.43793285471,2.7118706830059316,75.07205154135889,1.0
5,0,1332.6950680065954,8.972456831681853,166.59013103347195,1.0,1598.4744185253448,9.46549781226754,65.6084071220044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.654456359711,4.441453181644626,61.72392854,0.28
6,0,1331.1843332969106,9.283423139795964,161.1551684,1.0,1598.0121257626315,6.5813159861859845,65.17079138717081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.8282609042496,6.395415506490006,75.7129615471459,1.0
7,0,1329.6771222396892,9.235616953260475,161.1551684,1.0,1595.9605986581753,7.7448128608638065,103.69405941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.7619988755266,2.3164628607623805,69.03099528414037,0.24
8,0,1333.012733192,8.73451238207272,161.1551684,1.0,1597.6677441320098,8.713226114378408,57.65368115236091,1.0,1170.738116841787,1.4536286321447995,98.53353408,0.22,0.0,0.0,0.0,0.0,1561.8258143184169,4.796491442574073,61.72392854,1.0
9,0,1332.6194864680772,10.441341955858295,161.1551684,1.0,1592.0868783121905,7.725138845679751,70.68111400001469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,1329.2181762203268,6.806834165525249,161.1551684,1.0,1600.2847461770898,8.65499365445618,68.40611833825577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.8806125993465,3.1541358272611912,66.67975457215738,1.0
11,0,1331.7790646502665,15.179574192631382,161.91193806305236,1.0,1592.5218964852252,9.610940001939197,91.70317787480289,1.0,0.0,0.0,0.0,0.0,1504.8271248878063,0.9933992718609526,125.0203295050143,0.2,0.0,0.0,0.0,0.0
12,0,1332.7563718583028,13.441809397010426,161.1551684,1.0,1594.560660605234,8.741541373003557,77.98847004591333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.3313925942812,2.3911155635568657,70.34223033451504,0.96
13,0,1332.0116817215408,12.170648050004477,161.1551684,1.0,1599.7096089621207,10.691684140289311,83.10764264260713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1333.012733192,11.854490457653846,161.1551684,1.0,1593.2794775925247,9.728158907843639,86.31701346617882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.2086065599528,1.7859094202911383,76.80721312,0.28
15,0,1332.6787884373023,8.26134079764315,161.1551684,1.0,1599.1312708431115,7.318077010557858,68.08322578278919,1.0,1169.7595563416571,1.5085404009516707,84.66129999843612,0.36,0.0,0.0,0.0,0.0,1564.236819253589,1.3079441213714877,61.72392854,1.0
16,0,1329.7010121018334,11.174667418422207,161.1551684,1.0,1597.851288796017,5.64403705956697,66.09800083048474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0023331162033,5.132757503053043,65.989661291986,1.0
